Trigger Count=21049	Output Count=1847	Elapsed Time=06:19.492	Number of Pulses CH0=1	Number of Pulses CH1=1
te (Hz)=2.50E+8	Min record length=5682	Trigger level (V)=0.1000	Channel 0 threshold (V)=0.1000	Channel 1 threshold (V)=0.1000	Range (microseconds)=20.0000	Pulse 2 delay (microseconds)=0.0000	Lower cut-off frequency (Hz)=1.00E+6
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
2.644000E-6	0.330916	6.461804E-8	0.000000	0.000000	0.000000	2.680000E-6	0.066744	7.123432E-8	0.000000	0.000000	0.000000
2.692000E-6	0.128395	6.468915E-8	0.000000	0.000000	0.000000	2.736000E-6	0.056735	5.954723E-8	0.000000	0.000000	0.000000
2.712000E-6	0.060886	6.730909E-8	0.000000	0.000000	0.000000	2.736000E-6	0.095157	6.697119E-8	0.000000	0.000000	0.000000
2.676000E-6	0.151166	6.087174E-8	0.000000	0.000000	0.000000	2.696000E-6	0.225507	6.424965E-8	0.000000	0.000000	0.000000
2.624000E-6	0.414371	6.681448E-8	0.000000	0.000000	0.000000	2.660000E-6	0.110668	6.296424E-8	0.000000	0.000000	0.000000
2.680000E-6	0.194890	5.944028E-8	0.000000	0.000000	0.000000	2.708000E-6	0.111358	6.202567E-8	0.000000	0.000000	0.000000
2.684000E-6	0.103992	6.886055E-8	0.000000	0.000000	0.000000	2.700000E-6	0.242171	6.549518E-8	0.000000	0.000000	0.000000
2.668000E-6	0.228255	6.233284E-8	0.000000	0.000000	0.000000	2.700000E-6	0.087059	5.876170E-8	0.000000	0.000000	0.000000
2.688000E-6	0.145240	6.355038E-8	0.000000	0.000000	0.000000	2.704000E-6	0.232227	6.289594E-8	0.000000	0.000000	0.000000
2.636000E-6	0.344910	6.708987E-8	0.000000	0.000000	0.000000	2.676000E-6	0.072146	6.216766E-8	0.000000	0.000000	0.000000
2.688000E-6	0.117270	6.106286E-8	0.000000	0.000000	0.000000	2.704000E-6	0.241698	6.882499E-8	0.000000	0.000000	0.000000
2.632000E-6	0.388232	6.916473E-8	0.000000	0.000000	0.000000	2.660000E-6	0.208500	6.555594E-8	0.000000	0.000000	0.000000
2.696000E-6	0.092374	7.327667E-8	0.000000	0.000000	0.000000	6.692000E-6	0.119191	5.711936E-8	0.000000	0.000000	0.000000
2.716000E-6	0.050507	5.459903E-8	0.000000	0.000000	0.000000	2.724000E-6	0.192175	6.459585E-8	0.000000	0.000000	0.000000
2.692000E-6	0.117614	6.154713E-8	0.000000	0.000000	0.000000	2.712000E-6	0.190855	7.234789E-8	0.000000	0.000000	0.000000
2.688000E-6	0.118478	5.891593E-8	0.000000	0.000000	0.000000	2.704000E-6	0.117535	5.985407E-8	0.000000	0.000000	0.000000
2.684000E-6	0.101673	6.611322E-8	0.000000	0.000000	0.000000	2.704000E-6	0.168544	6.675383E-8	0.000000	0.000000	0.000000
2.696000E-6	0.088131	6.210775E-8	0.000000	0.000000	0.000000	2.712000E-6	0.450292	6.630666E-8	0.000000	0.000000	0.000000
2.620000E-6	0.401534	6.893676E-8	0.000000	0.000000	0.000000	2.648000E-6	0.427100	7.555858E-8	0.000000	0.000000	0.000000
2.644000E-6	0.379882	6.388634E-8	0.000000	0.000000	0.000000	2.668000E-6	0.311495	7.836395E-8	0.000000	0.000000	0.000000
2.636000E-6	0.454413	6.647725E-8	0.000000	0.000000	0.000000	2.668000E-6	0.193324	6.862063E-8	0.000000	0.000000	0.000000
2.652000E-6	0.244860	6.897324E-8	0.000000	0.000000	0.000000	2.676000E-6	0.366969	7.519948E-8	0.000000	0.000000	0.000000
2.684000E-6	0.156288	6.185738E-8	0.000000	0.000000	0.000000	2.708000E-6	0.117133	6.572176E-8	0.000000	0.000000	0.000000
2.680000E-6	0.192717	6.390826E-8	0.000000	0.000000	0.000000	2.700000E-6	0.155247	6.217913E-8	0.000000	0.000000	0.000000
2.656000E-6	0.319923	6.677712E-8	0.000000	0.000000	0.000000	2.684000E-6	0.146555	7.530844E-8	0.000000	0.000000	0.000000
2.688000E-6	0.127705	6.296280E-8	0.000000	0.000000	0.000000	2.708000E-6	0.403607	6.589822E-8	0.000000	0.000000	0.000000
2.668000E-6	0.193080	6.727920E-8	0.000000	0.000000	0.000000	2.692000E-6	0.226423	6.434690E-8	0.000000	0.000000	0.000000
2.696000E-6	0.107753	6.837862E-8	0.000000	0.000000	0.000000	2.720000E-6	0.089829	6.750051E-8	0.000000	0.000000	0.000000
2.684000E-6	0.146367	6.178222E-8	0.000000	0.000000	0.000000	2.720000E-6	0.085483	6.546912E-8	0.000000	0.000000	0.000000
2.700000E-6	0.097272	8.053629E-8	0.000000	0.000000	0.000000	2.724000E-6	0.064244	9.120129E-8	0.000000	0.000000	0.000000
2.672000E-6	0.145815	6.635329E-8	0.000000	0.000000	0.000000	2.708000E-6	0.042780	6.177143E-8	0.000000	0.000000	0.000000
2.684000E-6	0.146502	6.046461E-8	0.000000	0.000000	0.000000	2.704000E-6	0.280138	6.869675E-8	0.000000	0.000000	0.000000
2.648000E-6	0.314264	6.755406E-8	0.000000	0.000000	0.000000	2.672000E-6	0.361690	7.130841E-8	0.000000	0.000000	0.000000
2.712000E-6	0.062864	6.390899E-8	0.000000	0.000000	0.000000	2.728000E-6	0.131759	6.395582E-8	0.000000	0.000000	0.000000
2.668000E-6	0.222321	6.491144E-8	0.000000	0.000000	0.000000	2.700000E-6	0.057944	6.701783E-8	0.000000	0.000000	0.000000
2.664000E-6	0.237103	6.650454E-8	0.000000	0.000000	0.000000	2.692000E-6	0.142421	6.565690E-8	0.000000	0.000000	0.000000
2.652000E-6	0.339286	6.411107E-8	0.000000	0.000000	0.000000	2.676000E-6	0.410599	7.329585E-8	0.000000	0.000000	0.000000
2.636000E-6	0.311890	7.033567E-8	0.000000	0.000000	0.000000	2.660000E-6	0.281241	6.452286E-8	0.000000	0.000000	0.000000
2.704000E-6	0.086543	6.475855E-8	0.000000	0.000000	0.000000	2.728000E-6	0.144213	6.482261E-8	0.000000	0.000000	0.000000
2.692000E-6	0.096804	6.489234E-8	0.000000	0.000000	0.000000	2.708000E-6	0.292347	6.810343E-8	0.000000	0.000000	0.000000
2.684000E-6	0.133025	6.267674E-8	0.000000	0.000000	0.000000	2.704000E-6	0.281047	6.714355E-8	0.000000	0.000000	0.000000
2.712000E-6	0.058700	5.760077E-8	0.000000	0.000000	0.000000	2.736000E-6	0.132331	6.549794E-8	0.000000	0.000000	0.000000
2.648000E-6	0.287324	6.945990E-8	0.000000	0.000000	0.000000	2.672000E-6	0.286338	9.849996E-8	0.000000	0.000000	0.000000
2.700000E-6	0.084689	6.224785E-8	0.000000	0.000000	0.000000	2.708000E-6	0.233071	6.335311E-8	0.000000	0.000000	0.000000
2.708000E-6	0.068598	5.665587E-8	0.000000	0.000000	0.000000	2.720000E-6	0.094215	6.119671E-8	0.000000	0.000000	0.000000
2.672000E-6	0.192171	6.503838E-8	0.000000	0.000000	0.000000	2.696000E-6	0.116382	6.317356E-8	0.000000	0.000000	0.000000
2.636000E-6	0.427869	6.637075E-8	0.000000	0.000000	0.000000	2.660000E-6	0.394102	6.876925E-8	0.000000	0.000000	0.000000
2.692000E-6	0.106087	5.901718E-8	0.000000	0.000000	0.000000	2.712000E-6	0.101232	6.992329E-8	0.000000	0.000000	0.000000
2.672000E-6	0.176296	6.406264E-8	0.000000	0.000000	0.000000	2.696000E-6	0.090787	6.063302E-8	0.000000	0.000000	0.000000
2.700000E-6	0.077127	5.884841E-8	0.000000	0.000000	0.000000	2.732000E-6	0.066926	6.546963E-8	0.000000	0.000000	0.000000
2.680000E-6	0.170312	6.257443E-8	0.000000	0.000000	0.000000	2.696000E-6	0.399224	6.452958E-8	0.000000	0.000000	0.000000
2.704000E-6	0.064986	6.101981E-8	0.000000	0.000000	0.000000	2.728000E-6	0.033577	1.759734E-7	0.000000	0.000000	0.000000
2.640000E-6	0.445904	6.543024E-8	0.000000	0.000000	0.000000	2.684000E-6	0.073602	7.975441E-8	0.000000	0.000000	0.000000
2.644000E-6	0.339530	6.809997E-8	0.000000	0.000000	0.000000	2.672000E-6	0.306379	6.901555E-8	0.000000	0.000000	0.000000
2.712000E-6	0.065972	6.444429E-8	0.000000	0.000000	0.000000	2.728000E-6	0.056298	6.957427E-8	0.000000	0.000000	0.000000
2.680000E-6	0.109590	7.224666E-8	0.000000	0.000000	0.000000	2.704000E-6	0.105395	8.023749E-8	0.000000	0.000000	0.000000
2.704000E-6	0.078047	6.356870E-8	0.000000	0.000000	0.000000	2.744000E-6	0.059866	6.223610E-8	0.000000	0.000000	0.000000
2.644000E-6	0.340585	6.526111E-8	0.000000	0.000000	0.000000	2.668000E-6	0.432876	6.891244E-8	0.000000	0.000000	0.000000
2.648000E-6	0.280505	6.680422E-8	0.000000	0.000000	0.000000	2.676000E-6	0.092354	6.478373E-8	0.000000	0.000000	0.000000
2.740000E-6	0.240693	7.232955E-8	0.000000	0.000000	0.000000	2.780000E-6	0.379827	6.481309E-8	0.000000	0.000000	0.000000
2.692000E-6	0.113275	5.944108E-8	0.000000	0.000000	0.000000	2.712000E-6	0.105544	5.750665E-8	0.000000	0.000000	0.000000
2.680000E-6	0.143764	7.133972E-8	0.000000	0.000000	0.000000	2.700000E-6	0.162196	6.892883E-8	0.000000	0.000000	0.000000
2.660000E-6	0.301616	6.269382E-8	0.000000	0.000000	0.000000	2.688000E-6	0.067566	5.760950E-8	0.000000	0.000000	0.000000
2.704000E-6	0.073293	6.314704E-8	0.000000	0.000000	0.000000	2.728000E-6	0.118245	6.579330E-8	0.000000	0.000000	0.000000
2.700000E-6	0.086197	8.145297E-8	0.000000	0.000000	0.000000	2.728000E-6	0.073854	6.629436E-8	0.000000	0.000000	0.000000
2.644000E-6	0.326822	6.574211E-8	0.000000	0.000000	0.000000	2.676000E-6	0.124199	6.910991E-8	0.000000	0.000000	0.000000
2.692000E-6	0.105006	6.074273E-8	0.000000	0.000000	0.000000	2.712000E-6	0.139717	7.103609E-8	0.000000	0.000000	0.000000
2.708000E-6	0.087086	6.243409E-8	0.000000	0.000000	0.000000	2.720000E-6	0.055851	6.043003E-8	0.000000	0.000000	0.000000
2.688000E-6	0.156974	6.365448E-8	0.000000	0.000000	0.000000	2.712000E-6	0.123859	6.341567E-8	0.000000	0.000000	0.000000
2.712000E-6	0.051021	5.929624E-8	0.000000	0.000000	0.000000	2.728000E-6	0.174494	9.434120E-8	0.000000	0.000000	0.000000
2.660000E-6	0.213332	6.919228E-8	0.000000	0.000000	0.000000	2.680000E-6	0.335818	7.146981E-8	0.000000	0.000000	0.000000
2.704000E-6	0.073651	6.288374E-8	0.000000	0.000000	0.000000	2.720000E-6	0.389283	7.006163E-8	0.000000	0.000000	0.000000
2.688000E-6	0.096035	6.362685E-8	0.000000	0.000000	0.000000	2.712000E-6	0.145211	7.054504E-8	0.000000	0.000000	0.000000
2.688000E-6	0.110797	6.377932E-8	0.000000	0.000000	0.000000	2.708000E-6	0.090290	6.305980E-8	0.000000	0.000000	0.000000
2.712000E-6	0.053686	6.212481E-8	0.000000	0.000000	0.000000	2.724000E-6	0.191026	6.373358E-8	0.000000	0.000000	0.000000
2.696000E-6	0.085222	7.687996E-8	0.000000	0.000000	0.000000	2.708000E-6	0.163868	6.082481E-8	0.000000	0.000000	0.000000
2.684000E-6	0.168198	5.949028E-8	0.000000	0.000000	0.000000	2.708000E-6	0.234004	7.366206E-8	0.000000	0.000000	0.000000
2.692000E-6	0.106059	6.175763E-8	0.000000	0.000000	0.000000	2.712000E-6	0.135406	7.094375E-8	0.000000	0.000000	0.000000
2.676000E-6	0.130400	6.828666E-8	0.000000	0.000000	0.000000	2.696000E-6	0.231331	6.820469E-8	0.000000	0.000000	0.000000
2.648000E-6	0.253954	7.493233E-8	0.000000	0.000000	0.000000	2.680000E-6	0.061402	9.292263E-8	0.000000	0.000000	0.000000
2.652000E-6	0.367760	6.353690E-8	0.000000	0.000000	0.000000	2.672000E-6	0.542168	7.678343E-8	0.000000	0.000000	0.000000
2.684000E-6	0.118707	6.584834E-8	0.000000	0.000000	0.000000	2.704000E-6	0.232060	6.891692E-8	0.000000	0.000000	0.000000
2.696000E-6	0.096047	5.862399E-8	0.000000	0.000000	0.000000	2.724000E-6	0.056381	5.722120E-8	0.000000	0.000000	0.000000
2.656000E-6	0.267527	6.351868E-8	0.000000	0.000000	0.000000	2.680000E-6	0.157554	6.427151E-8	0.000000	0.000000	0.000000
2.652000E-6	0.256734	6.983589E-8	0.000000	0.000000	0.000000	2.680000E-6	0.117915	7.714797E-8	0.000000	0.000000	0.000000
2.676000E-6	0.221959	5.933658E-8	0.000000	0.000000	0.000000	2.704000E-6	0.115493	5.962812E-8	0.000000	0.000000	0.000000
2.704000E-6	0.065671	9.156310E-8	0.000000	0.000000	0.000000	2.728000E-6	0.103593	6.339833E-8	0.000000	0.000000	0.000000
2.660000E-6	0.234971	6.790867E-8	0.000000	0.000000	0.000000	2.684000E-6	0.219280	6.598062E-8	0.000000	0.000000	0.000000
2.712000E-6	0.066951	7.175073E-8	0.000000	0.000000	0.000000	2.728000E-6	0.230317	6.623656E-8	0.000000	0.000000	0.000000
2.676000E-6	0.165460	6.361300E-8	0.000000	0.000000	0.000000	2.700000E-6	0.069421	8.215993E-8	0.000000	0.000000	0.000000
2.692000E-6	0.108781	6.707137E-8	0.000000	0.000000	0.000000	2.708000E-6	0.143630	6.420672E-8	0.000000	0.000000	0.000000
2.652000E-6	0.346834	6.409606E-8	0.000000	0.000000	0.000000	2.688000E-6	0.055226	5.941593E-8	0.000000	0.000000	0.000000
2.688000E-6	0.116107	6.386795E-8	0.000000	0.000000	0.000000	2.704000E-6	0.204788	6.610224E-8	0.000000	0.000000	0.000000
2.688000E-6	0.130031	6.388238E-8	0.000000	0.000000	0.000000	2.708000E-6	0.198194	6.262740E-8	0.000000	0.000000	0.000000
2.704000E-6	0.078400	5.760369E-8	0.000000	0.000000	0.000000	2.720000E-6	0.143154	6.639241E-8	0.000000	0.000000	0.000000
2.704000E-6	0.068714	6.400861E-8	0.000000	0.000000	0.000000	2.720000E-6	0.161460	6.507789E-8	0.000000	0.000000	0.000000
2.704000E-6	0.072689	6.104978E-8	0.000000	0.000000	0.000000	2.720000E-6	0.129392	6.686753E-8	0.000000	0.000000	0.000000
2.704000E-6	0.073763	6.194692E-8	0.000000	0.000000	0.000000	2.720000E-6	0.062813	6.093866E-8	0.000000	0.000000	0.000000
2.616000E-6	0.415962	7.315083E-8	0.000000	0.000000	0.000000	2.640000E-6	0.533883	7.722737E-8	0.000000	0.000000	0.000000
2.692000E-6	0.105692	5.893848E-8	0.000000	0.000000	0.000000	2.716000E-6	0.097363	6.075210E-8	0.000000	0.000000	0.000000
2.696000E-6	0.096665	5.795028E-8	0.000000	0.000000	0.000000	2.720000E-6	0.072728	7.090323E-8	0.000000	0.000000	0.000000
2.696000E-6	0.087967	5.824863E-8	0.000000	0.000000	0.000000	2.716000E-6	0.093100	7.135324E-8	0.000000	0.000000	0.000000
2.676000E-6	0.184471	6.466815E-8	0.000000	0.000000	0.000000	2.700000E-6	0.090094	6.799466E-8	0.000000	0.000000	0.000000
2.688000E-6	0.139309	6.168714E-8	0.000000	0.000000	0.000000	2.704000E-6	0.305063	6.693499E-8	0.000000	0.000000	0.000000
2.704000E-6	0.067843	5.633437E-8	0.000000	0.000000	0.000000	2.720000E-6	0.143242	6.802268E-8	0.000000	0.000000	0.000000
2.708000E-6	0.057164	6.256423E-8	0.000000	0.000000	0.000000	2.716000E-6	0.505702	6.975006E-8	0.000000	0.000000	0.000000
2.648000E-6	0.259497	6.846344E-8	0.000000	0.000000	0.000000	2.676000E-6	0.468983	6.763692E-8	0.000000	0.000000	0.000000
2.688000E-6	0.117071	6.590171E-8	0.000000	0.000000	0.000000	2.708000E-6	0.141506	6.841381E-8	0.000000	0.000000	0.000000
2.676000E-6	0.124796	7.368083E-8	0.000000	0.000000	0.000000	2.700000E-6	0.087289	6.412695E-8	0.000000	0.000000	0.000000
2.684000E-6	0.144053	6.290182E-8	0.000000	0.000000	0.000000	2.704000E-6	0.179354	6.543075E-8	0.000000	0.000000	0.000000
2.692000E-6	0.123337	6.041656E-8	0.000000	0.000000	0.000000	2.728000E-6	0.075467	6.847251E-8	0.000000	0.000000	0.000000
2.640000E-6	0.374958	6.419682E-8	0.000000	0.000000	0.000000	2.668000E-6	0.168524	7.121950E-8	0.000000	0.000000	0.000000
2.640000E-6	0.328679	6.752712E-8	0.000000	0.000000	0.000000	2.664000E-6	0.395286	6.587954E-8	0.000000	0.000000	0.000000
2.704000E-6	0.071294	6.469735E-8	0.000000	0.000000	0.000000	2.720000E-6	0.113450	6.508566E-8	0.000000	0.000000	0.000000
2.684000E-6	0.156088	6.120172E-8	0.000000	0.000000	0.000000	2.708000E-6	0.151462	6.293757E-8	0.000000	0.000000	0.000000
2.676000E-6	0.147624	6.351064E-8	0.000000	0.000000	0.000000	2.704000E-6	0.083122	6.220046E-8	0.000000	0.000000	0.000000
2.684000E-6	0.149048	6.487514E-8	0.000000	0.000000	0.000000	2.712000E-6	0.044820	1.480462E-7	0.000000	0.000000	0.000000
2.632000E-6	0.461894	6.602268E-8	0.000000	0.000000	0.000000	2.668000E-6	0.077303	7.532026E-8	0.000000	0.000000	0.000000
2.668000E-6	0.238930	6.442711E-8	0.000000	0.000000	0.000000	2.696000E-6	0.085618	7.243388E-8	0.000000	0.000000	0.000000
2.676000E-6	0.189970	6.370589E-8	0.000000	0.000000	0.000000	2.704000E-6	0.070081	6.759719E-8	0.000000	0.000000	0.000000
2.636000E-6	0.380731	6.551130E-8	0.000000	0.000000	0.000000	2.664000E-6	0.169656	7.769146E-8	0.000000	0.000000	0.000000
2.720000E-6	0.312910	6.565414E-8	0.000000	0.000000	0.000000	2.732000E-6	0.226745	6.955877E-8	0.000000	0.000000	0.000000
2.696000E-6	0.090188	5.910270E-8	0.000000	0.000000	0.000000	2.708000E-6	0.328405	6.507841E-8	0.000000	0.000000	0.000000
2.700000E-6	0.087533	5.842292E-8	0.000000	0.000000	0.000000	2.720000E-6	0.099801	6.528121E-8	0.000000	0.000000	0.000000
2.660000E-6	0.183546	7.159649E-8	0.000000	0.000000	0.000000	2.688000E-6	0.067489	6.104227E-8	0.000000	0.000000	0.000000
2.664000E-6	0.205579	6.579402E-8	0.000000	0.000000	0.000000	2.688000E-6	0.250785	6.138464E-8	0.000000	0.000000	0.000000
2.692000E-6	0.130272	6.024212E-8	0.000000	0.000000	0.000000	2.716000E-6	0.098726	6.303807E-8	0.000000	0.000000	0.000000
2.688000E-6	0.112434	6.695462E-8	0.000000	0.000000	0.000000	2.712000E-6	0.105239	5.849587E-8	0.000000	0.000000	0.000000
2.640000E-6	0.286518	7.624011E-8	0.000000	0.000000	0.000000	2.672000E-6	0.063857	5.923791E-8	0.000000	0.000000	0.000000
2.684000E-6	0.115545	7.197607E-8	0.000000	0.000000	0.000000	2.708000E-6	0.060220	6.049480E-8	0.000000	0.000000	0.000000
2.688000E-6	0.109395	6.048670E-8	0.000000	0.000000	0.000000	2.712000E-6	0.138464	6.677999E-8	0.000000	0.000000	0.000000
2.716000E-6	0.056225	7.476708E-8	0.000000	0.000000	0.000000	2.732000E-6	0.061682	5.996987E-8	0.000000	0.000000	0.000000
2.696000E-6	0.086796	6.596523E-8	0.000000	0.000000	0.000000	2.708000E-6	0.076649	6.649220E-8	0.000000	0.000000	0.000000
2.636000E-6	0.277486	6.803233E-8	0.000000	0.000000	0.000000	2.660000E-6	0.351529	7.178849E-8	0.000000	0.000000	0.000000
2.676000E-6	0.165668	6.337490E-8	0.000000	0.000000	0.000000	2.696000E-6	0.379700	6.821649E-8	0.000000	0.000000	0.000000
2.720000E-6	0.030009	1.461234E-7	0.000000	0.000000	0.000000	2.736000E-6	0.112161	6.328248E-8	0.000000	0.000000	0.000000
2.684000E-6	0.141830	6.186699E-8	0.000000	0.000000	0.000000	2.704000E-6	0.176836	6.678590E-8	0.000000	0.000000	0.000000
2.620000E-6	0.463840	6.613519E-8	0.000000	0.000000	0.000000	2.656000E-6	0.087461	1.026739E-7	0.000000	0.000000	0.000000
2.708000E-6	0.066011	7.010458E-8	0.000000	0.000000	0.000000	2.728000E-6	0.051713	6.871324E-8	0.000000	0.000000	0.000000
2.704000E-6	0.074356	7.654003E-8	0.000000	0.000000	0.000000	2.724000E-6	0.095158	6.636155E-8	0.000000	0.000000	0.000000
2.712000E-6	0.069495	5.874914E-8	0.000000	0.000000	0.000000	2.720000E-6	0.074535	5.964795E-8	0.000000	0.000000	0.000000
2.644000E-6	0.346706	6.490443E-8	0.000000	0.000000	0.000000	2.676000E-6	0.145474	6.206875E-8	0.000000	0.000000	0.000000
2.648000E-6	0.367620	6.501372E-8	0.000000	0.000000	0.000000	2.680000E-6	0.147405	6.582831E-8	0.000000	0.000000	0.000000
2.620000E-6	0.395072	6.994043E-8	0.000000	0.000000	0.000000	2.648000E-6	0.184640	6.718752E-8	0.000000	0.000000	0.000000
2.700000E-6	0.076075	5.804365E-8	0.000000	0.000000	0.000000	2.720000E-6	0.112388	6.060298E-8	0.000000	0.000000	0.000000
2.664000E-6	0.217960	7.014169E-8	0.000000	0.000000	0.000000	2.692000E-6	0.073243	6.897545E-8	0.000000	0.000000	0.000000
2.684000E-6	0.167501	6.496501E-8	0.000000	0.000000	0.000000	2.125200E-5	0.170705	7.398094E-8	0.000000	0.000000	0.000000
2.708000E-6	0.057911	6.006672E-8	0.000000	0.000000	0.000000	2.728000E-6	0.064261	5.801337E-8	0.000000	0.000000	0.000000
2.684000E-6	0.137710	6.335468E-8	0.000000	0.000000	0.000000	2.704000E-6	0.435751	6.649201E-8	0.000000	0.000000	0.000000
2.684000E-6	0.131714	6.318440E-8	0.000000	0.000000	0.000000	3.876000E-6	0.043780	5.945068E-8	0.000000	0.000000	0.000000
2.684000E-6	0.155517	5.997841E-8	0.000000	0.000000	0.000000	2.700000E-6	0.374385	7.361071E-8	0.000000	0.000000	0.000000
2.680000E-6	0.176976	5.998896E-8	0.000000	0.000000	0.000000	2.704000E-6	0.135623	6.703854E-8	0.000000	0.000000	0.000000
2.640000E-6	0.335305	6.905479E-8	0.000000	0.000000	0.000000	2.672000E-6	0.274540	8.289404E-8	0.000000	0.000000	0.000000
2.668000E-6	0.151488	6.793424E-8	0.000000	0.000000	0.000000	2.680000E-6	0.403615	6.623084E-8	0.000000	0.000000	0.000000
2.708000E-6	0.084884	7.003761E-8	0.000000	0.000000	0.000000	2.720000E-6	0.073702	6.453327E-8	0.000000	0.000000	0.000000
2.680000E-6	0.169513	6.182080E-8	0.000000	0.000000	0.000000	2.704000E-6	0.140604	7.067320E-8	0.000000	0.000000	0.000000
2.644000E-6	0.347985	6.485689E-8	0.000000	0.000000	0.000000	2.680000E-6	0.092001	6.388253E-8	0.000000	0.000000	0.000000
2.692000E-6	0.102129	6.090321E-8	0.000000	0.000000	0.000000	2.712000E-6	0.147665	6.298859E-8	0.000000	0.000000	0.000000
2.656000E-6	0.305143	6.523525E-8	0.000000	0.000000	0.000000	2.676000E-6	0.458621	6.860637E-8	0.000000	0.000000	0.000000
2.672000E-6	0.166341	6.667002E-8	0.000000	0.000000	0.000000	2.700000E-6	0.095983	5.955787E-8	0.000000	0.000000	0.000000
2.688000E-6	0.112318	6.439267E-8	0.000000	0.000000	0.000000	4.728000E-6	0.054427	7.462495E-8	0.000000	0.000000	0.000000
2.684000E-6	0.124050	6.342614E-8	0.000000	0.000000	0.000000	2.704000E-6	0.112872	6.398880E-8	0.000000	0.000000	0.000000
2.692000E-6	0.120749	6.321915E-8	0.000000	0.000000	0.000000	2.852000E-6	0.142515	6.511789E-8	0.000000	0.000000	0.000000
2.684000E-6	0.151250	6.095078E-8	0.000000	0.000000	0.000000	2.712000E-6	0.111506	6.713863E-8	0.000000	0.000000	0.000000
2.636000E-6	0.326138	6.872017E-8	0.000000	0.000000	0.000000	2.664000E-6	0.194159	6.219928E-8	0.000000	0.000000	0.000000
2.696000E-6	0.109815	5.794723E-8	0.000000	0.000000	0.000000	2.720000E-6	0.099188	6.490968E-8	0.000000	0.000000	0.000000
2.676000E-6	0.198131	6.088617E-8	0.000000	0.000000	0.000000	2.696000E-6	0.403413	6.387317E-8	0.000000	0.000000	0.000000
2.672000E-6	0.194317	6.209675E-8	0.000000	0.000000	0.000000	2.692000E-6	0.406987	6.858242E-8	0.000000	0.000000	0.000000
2.680000E-6	0.124448	8.122454E-8	0.000000	0.000000	0.000000	2.700000E-6	0.291539	6.609964E-8	0.000000	0.000000	0.000000
2.656000E-6	0.293406	6.606007E-8	0.000000	0.000000	0.000000	2.688000E-6	0.080300	6.048673E-8	0.000000	0.000000	0.000000
2.688000E-6	0.150592	6.121345E-8	0.000000	0.000000	0.000000	2.720000E-6	0.074980	8.450776E-8	0.000000	0.000000	0.000000
2.684000E-6	0.185561	5.769413E-8	0.000000	0.000000	0.000000	2.712000E-6	0.062129	6.094395E-8	0.000000	0.000000	0.000000
2.644000E-6	0.244721	7.010100E-8	0.000000	0.000000	0.000000	2.672000E-6	0.147155	6.959984E-8	0.000000	0.000000	0.000000
2.676000E-6	0.199401	6.301886E-8	0.000000	0.000000	0.000000	2.700000E-6	0.295059	6.174668E-8	0.000000	0.000000	0.000000
2.684000E-6	0.113590	6.817311E-8	0.000000	0.000000	0.000000	2.744000E-6	0.074917	1.039788E-7	0.000000	0.000000	0.000000
2.684000E-6	0.137013	6.731259E-8	0.000000	0.000000	0.000000	2.704000E-6	0.178637	7.414310E-8	0.000000	0.000000	0.000000
2.712000E-6	0.057999	5.608054E-8	0.000000	0.000000	0.000000	2.728000E-6	0.097161	5.994621E-8	0.000000	0.000000	0.000000
2.708000E-6	0.073381	6.178833E-8	0.000000	0.000000	0.000000	2.720000E-6	0.331917	6.786138E-8	0.000000	0.000000	0.000000
2.656000E-6	0.242069	6.164094E-8	0.000000	0.000000	0.000000	2.684000E-6	0.112869	8.121628E-8	0.000000	0.000000	0.000000
2.708000E-6	0.069550	5.901346E-8	0.000000	0.000000	0.000000	2.720000E-6	0.105724	9.317197E-8	0.000000	0.000000	0.000000
2.676000E-6	0.170320	6.330210E-8	0.000000	0.000000	0.000000	2.704000E-6	0.156580	6.739326E-8	0.000000	0.000000	0.000000
2.688000E-6	0.119963	6.011079E-8	0.000000	0.000000	0.000000	2.708000E-6	0.142395	6.905491E-8	0.000000	0.000000	0.000000
2.632000E-6	0.317452	7.141008E-8	0.000000	0.000000	0.000000	2.660000E-6	0.296206	6.617884E-8	0.000000	0.000000	0.000000
2.692000E-6	0.101676	6.329171E-8	0.000000	0.000000	0.000000	2.724000E-6	0.098550	6.439281E-8	0.000000	0.000000	0.000000
2.696000E-6	0.104675	6.688942E-8	0.000000	0.000000	0.000000	2.724000E-6	0.066756	5.994026E-8	0.000000	0.000000	0.000000
2.700000E-6	0.079608	6.686538E-8	0.000000	0.000000	0.000000	2.716000E-6	0.161006	6.302082E-8	0.000000	0.000000	0.000000
2.700000E-6	0.078773	6.240505E-8	0.000000	0.000000	0.000000	2.716000E-6	0.378387	6.598101E-8	0.000000	0.000000	0.000000
2.640000E-6	0.327491	6.943321E-8	0.000000	0.000000	0.000000	2.668000E-6	0.160924	6.196081E-8	0.000000	0.000000	0.000000
2.700000E-6	0.085260	6.796548E-8	0.000000	0.000000	0.000000	2.720000E-6	0.142777	6.455163E-8	0.000000	0.000000	0.000000
