MUO_temp_filtered_pulse_data
Ch0_time1 (s),Ch0_amp1 (V),Ch0_width1,Ch0_time2,Ch0_amp2,Ch0_width2,Ch1_time1,Ch1_amp1,Ch1_width1,Ch1_time2,Ch1_amp2,Ch1_width2
5.408E-06,0.438358,6.686221E-08,6.584E-06,0.021398,5.548196E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.227228,7.040296E-08,6.684E-06,0.01622,5.509178E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.282526,6.738433E-08,6.8E-06,0.018529,5.374718E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.369072,6.452102E-08,6.72E-06,0.026398,7.730469E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.387828,6.629391E-08,6.616E-06,0.022977,5.264554E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.392103,6.704255E-08,1.0268E-05,0.069153,6.218995E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.224823,6.378922E-08,7.328E-06,0.016268,5.802178E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.219257,6.32982E-08,6.788E-06,0.080799,6.607162E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.252833,6.290698E-08,3.7688E-05,0.320135,6.081614E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.473892,6.761598E-08,6.784E-06,0.022111,5.49589E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.357175,6.400069E-08,6.612E-06,0.024942,5.349843E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.393689,6.420876E-08,6.692E-06,0.015445,5.382778E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.35837,6.413288E-08,6.568E-06,0.017111,5.439553E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.256177,6.541706E-08,7.772E-06,0.03208,5.931247E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.367045,6.203107E-08,6.888E-06,0.023603,5.616184E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.263853,6.307329E-08,1.5632E-05,0.020025,5.42721E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.325955,6.454454E-08,6.904E-06,0.030787,5.244853E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.254368,7.676291E-08,6.696E-06,0.023858,5.296805E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.238376,6.610637E-08,1.3948E-05,0.030214,5.659307E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.324953,7.157179E-08,7.528E-06,0.054265,6.524108E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.283523,6.547996E-08,1.0504E-05,0.139481,5.825191E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.282545,6.330554E-08,4.0064E-05,0.055328,5.644733E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.196826,6.424472E-08,6.748E-06,0.057658,5.868648E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.234067,6.47208E-08,6.612E-06,0.029576,5.522625E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.44E-06,0.206658,6.36743E-08,6.624E-06,0.028838,5.492753E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.30764,6.154562E-08,7.236E-06,0.026111,5.32522E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.347314,6.181737E-08,6.656E-06,0.018428,5.425123E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.258399,6.056263E-08,9.612E-06,0.086884,6.029688E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.372E-06,0.604053,9.218257E-08,6.584E-06,0.021192,5.929331E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.248746,6.441419E-08,7.12E-06,0.017666,5.501154E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.267558,6.673023E-08,6.732E-06,0.016985,5.679684E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.396E-06,0.527147,7.470636E-08,6.664E-06,0.020306,5.72587E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.271654,6.852737E-08,6.636E-06,0.026249,5.468118E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.374886,6.642338E-08,6.576E-06,0.025786,5.481724E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.372598,6.679681E-08,8.176E-06,0.018773,5.589696E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.317216,6.71327E-08,7.904E-06,0.069977,6.086573E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.356902,6.438831E-08,7.116E-06,0.025258,5.503688E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.259375,6.925937E-08,3.6532E-05,0.014672,5.313016E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.232646,6.386538E-08,6.868E-06,0.051658,8.839493E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.32762,7.147594E-08,6.736E-06,0.014434,5.247961E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.203864,5.935381E-08,9.26E-06,0.022224,9.518336E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.369076,6.881106E-08,7.596E-06,0.024234,5.726405E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.217649,8.194009E-08,6.636E-06,0.0217,5.324873E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.251704,5.978803E-08,6.608E-06,0.045558,5.376344E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.235466,6.718636E-08,7.044E-06,0.027472,5.404844E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.21836,6.848176E-08,8.536E-06,0.049711,5.870629E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.251604,6.279281E-08,9.056E-06,0.023093,6.500794E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.260396,6.091767E-08,6.896E-06,0.074834,6.051478E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.298423,6.320308E-08,6.904E-06,0.046421,5.537949E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.265803,6.941511E-08,7.148E-06,0.077417,6.680914E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.297225,6.849755E-08,6.884E-06,0.023527,5.448116E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.44E-06,0.173805,5.996375E-08,8.18E-06,0.066779,6.412595E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.334634,6.509431E-08,6.584E-06,0.024448,5.362367E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.261707,6.651368E-08,1.264E-05,0.018929,5.735449E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.190054,5.870002E-08,6.96E-06,0.018702,5.362033E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.395386,6.531827E-08,6.616E-06,0.016406,5.160458E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.384E-06,0.581774,7.863764E-08,6.552E-06,0.017562,5.621834E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.279365,6.683499E-08,6.6E-06,0.032176,5.519136E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.362163,6.826769E-08,6.804E-06,0.025515,5.587039E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.326689,6.604164E-08,6.968E-06,0.099106,6.07572E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.298212,6.664212E-08,7.216E-06,0.020456,5.435398E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.318278,6.970295E-08,6.748E-06,0.02718,5.192765E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.306149,6.60008E-08,6.524E-06,0.015764,5.338359E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.206833,6.330118E-08,8.152E-06,0.121652,6.530097E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.271793,6.329588E-08,6.508E-06,0.035235,5.338909E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.22763,6.830479E-08,6.624E-06,0.019722,5.334521E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.404E-06,0.487658,6.605107E-08,2.81E-05,0.015652,5.29755E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.39747,6.542925E-08,6.564E-06,0.018322,5.796646E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.27205,6.537718E-08,6.616E-06,0.018716,5.326457E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.471384,6.859455E-08,6.612E-06,0.022455,5.773836E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.276493,6.29237E-08,6.848E-06,0.022474,5.639747E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.298848,6.316258E-08,7.184E-06,0.025615,1.713725E-07,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.288581,6.455525E-08,6.784E-06,0.017702,5.392611E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.391492,6.267702E-08,6.6E-06,0.019988,5.307326E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.405378,6.404579E-08,7.14E-06,0.032617,5.511234E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.362277,6.932392E-08,6.896E-06,0.015873,5.150317E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.44E-06,0.198619,6.900426E-08,1.0008E-05,0.082524,6.112028E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.288127,7.357437E-08,7.268E-06,0.01963,5.187513E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.311645,6.899499E-08,6.88E-06,0.019597,5.192399E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.373221,6.595069E-08,7.06E-06,0.013473,1.187228E-07,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.256506,6.073561E-08,6.632E-06,0.017595,4.99399E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.44E-06,0.192657,5.813082E-08,7.236E-06,0.030466,5.340162E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.276918,6.524106E-08,8.008E-06,0.044578,6.831714E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.204694,6.322957E-08,6.732E-06,0.018664,5.88289E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.305964,7.043046E-08,6.6E-06,0.023168,5.573905E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.307711,6.640843E-08,6.78E-06,0.020023,5.385446E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.370622,6.645474E-08,6.624E-06,0.023552,5.316396E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.300195,6.24024E-08,7.632E-06,0.031818,5.768878E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.314892,6.221863E-08,4.2272E-05,0.062784,6.707211E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.27349,7.224026E-08,6.996E-06,0.024828,5.554591E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.220579,6.47296E-08,6.976E-06,0.021841,9.283709E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.29791,6.226939E-08,6.864E-06,0.016354,4.818098E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.454465,6.322226E-08,6.628E-06,0.022807,5.7278E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.220962,6.274012E-08,6.452E-06,0.04532,9.62694E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.207909,6.383927E-08,7.26E-06,0.069128,6.411E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.404E-06,0.457226,7.024638E-08,6.688E-06,0.016725,5.622325E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.269058,7.571618E-08,6.46E-06,0.043555,6.984955E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.235631,6.209173E-08,6.564E-06,0.021582,5.53824E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.296301,6.859093E-08,7.328E-06,0.018725,5.504737E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.404E-06,0.456989,7.388317E-08,6.608E-06,0.016148,5.336121E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.384627,6.497483E-08,9.764E-06,0.051179,6.044537E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.234372,6.433914E-08,6.452E-06,0.046436,6.660202E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.230945,6.282586E-08,7.204E-06,0.023229,5.570244E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.322456,6.476159E-08,7.156E-06,0.058384,5.618708E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.258614,6.102341E-08,7.912E-06,0.061183,5.93347E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.37434,6.761324E-08,2.46E-05,0.013746,5.480396E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.339988,6.441026E-08,6.596E-06,0.035973,5.360397E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.248059,6.604827E-08,6.796E-06,0.020293,5.240153E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.372285,6.244552E-08,6.56E-06,0.022048,5.00566E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.266928,6.610285E-08,6.616E-06,0.020672,5.31583E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.386738,6.608717E-08,7.3E-06,0.043547,5.57456E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.275148,6.211546E-08,3.8196E-05,0.02723,5.537428E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.234399,6.62535E-08,6.768E-06,0.041475,5.654518E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.281543,6.229085E-08,8.396E-06,0.028116,5.266998E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.265562,6.711176E-08,6.604E-06,0.021692,5.47712E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.318516,6.878293E-08,6.948E-06,0.035101,7.136997E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.212682,6.381703E-08,6.996E-06,0.028124,5.38511E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.424118,6.263644E-08,7.164E-06,0.023067,5.430723E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.485756,6.919681E-08,8.488E-06,0.026257,5.396168E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.226143,6.370047E-08,6.676E-06,0.01662,5.458189E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.44E-06,0.201427,5.527799E-08,7.036E-06,0.017496,5.385542E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.392425,6.763253E-08,1.0016E-05,0.028538,5.438075E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.332024,6.454072E-08,7.16E-06,0.132526,7.301316E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.290271,6.361564E-08,6.556E-06,0.019988,5.371237E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.247575,6.612158E-08,6.624E-06,0.077498,6.002315E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.244598,6.750509E-08,7.292E-06,0.029036,5.774049E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.277659,6.996744E-08,6.756E-06,0.016958,5.676593E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.374443,6.593007E-08,6.716E-06,0.019014,5.486584E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.28562,6.711548E-08,8.268E-06,0.084109,6.131349E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.343102,6.275794E-08,6.62E-06,0.024597,5.476306E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.255087,6.411381E-08,6.472E-06,0.065746,5.800378E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.412345,6.635573E-08,6.84E-06,0.021022,5.192037E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.261085,6.809331E-08,6.94E-06,0.018528,5.699756E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.321628,6.480978E-08,6.916E-06,0.018435,5.609648E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.309115,6.315416E-08,6.708E-06,0.028391,1.307365E-07,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.236227,6.893651E-08,6.644E-06,0.021308,5.500627E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.404E-06,0.434652,6.559525E-08,6.7E-06,0.02403,5.478055E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.290444,6.826811E-08,7.124E-06,0.016542,5.403574E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.30424,6.66541E-08,6.552E-06,0.031814,5.565754E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.326816,6.480605E-08,6.592E-06,0.021385,5.412498E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.274744,6.690175E-08,6.736E-06,0.020398,5.575524E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.338443,6.578193E-08,6.98E-06,0.024104,5.560161E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.26593,5.765606E-08,6.788E-06,0.018279,5.235615E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.382595,6.337415E-08,6.588E-06,0.021944,5.325156E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.307679,6.043633E-08,6.804E-06,0.021601,5.495645E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.235199,6.483136E-08,9.388E-06,0.019658,5.453076E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.242076,6.259933E-08,6.884E-06,0.035843,5.765568E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.287039,6.206398E-08,6.612E-06,0.023915,5.938306E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.202069,5.827581E-08,1.3488E-05,0.016331,5.405608E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.44E-06,0.203086,6.173354E-08,6.988E-06,0.026399,5.504591E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.213062,6.596105E-08,6.604E-06,0.062104,5.539974E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.283921,6.440209E-08,7.56E-06,0.101332,5.905274E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.295661,6.619512E-08,6.624E-06,0.030598,5.605894E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.276507,6.90538E-08,6.652E-06,0.029123,5.477481E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.450868,6.451908E-08,3.5376E-05,0.026568,5.536985E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.223601,6.703461E-08,7.52E-06,0.05692,6.677263E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.29674,6.529461E-08,7.312E-06,0.018291,5.672174E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.242366,7.05692E-08,7.868E-06,0.103768,6.787919E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.200685,6.024498E-08,9.616E-06,0.07419,5.995195E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.249188,6.79E-08,1.0112E-05,0.02143,5.83577E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.224756,6.138819E-08,6.74E-06,0.025305,5.845155E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.278888,7.080008E-08,8.216E-06,0.050684,5.707028E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.371602,7.054169E-08,6.964E-06,0.02328,6.25313E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.284968,7.180157E-08,6.992E-06,0.025092,5.757753E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.279536,7.448886E-08,6.692E-06,0.018848,5.464547E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.331446,6.794531E-08,7.816E-06,0.04835,5.532782E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.3593,6.292441E-08,6.872E-06,0.020417,5.396406E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.238042,6.387708E-08,6.588E-06,0.019039,5.650844E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.348E-06,0.637186,1.087679E-07,6.892E-06,0.024985,5.111652E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.325549,6.957035E-08,7.712E-06,0.025038,5.601498E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.246317,6.882165E-08,6.764E-06,0.026549,5.511733E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.217541,7.013534E-08,8.952E-06,0.066752,5.993248E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.362117,6.420487E-08,6.552E-06,0.018037,5.138718E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.44E-06,0.20167,6.359421E-08,8.364E-06,0.016283,5.546632E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.373719,6.876808E-08,7.684E-06,0.031469,6.586341E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.44E-06,0.240549,6.274238E-08,6.82E-06,0.021526,5.607464E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.45269,6.498235E-08,7.38E-06,0.018699,5.737624E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.283359,8.249959E-08,6.636E-06,0.018336,5.403253E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.218169,6.211637E-08,1.5104E-05,0.047311,6.094858E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.235902,6.033931E-08,6.728E-06,0.021917,5.577552E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.254872,6.200485E-08,1.1296E-05,0.052189,5.628599E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.462413,6.629823E-08,6.676E-06,0.027342,5.451187E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.234656,6.310389E-08,6.652E-06,0.018825,7.338918E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.236447,6.6432E-08,6.632E-06,0.017936,5.384078E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.330525,6.322355E-08,6.596E-06,0.018939,5.926926E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.3E-06,0.647093,1.604483E-07,6.336E-06,0.011859,1.769387E-07,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.450601,7.052495E-08,6.572E-06,0.025085,5.289294E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.279755,5.860002E-08,6.964E-06,0.02604,5.336673E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.439387,6.873856E-08,7.068E-06,0.017191,5.805579E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.214394,6.077181E-08,7.776E-06,0.076014,5.716464E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.269027,6.636214E-08,3.416E-05,0.027249,6.584776E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.321291,6.73637E-08,6.984E-06,0.025068,5.84055E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.348079,7.020009E-08,1.2864E-05,0.027411,5.429758E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.254874,6.567018E-08,6.952E-06,0.014381,5.337796E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.226976,6.896579E-08,6.904E-06,0.028961,5.298603E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.404E-06,0.40519,7.123764E-08,7.424E-06,0.057336,5.834348E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.263057,6.286787E-08,6.924E-06,0.018324,5.678168E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.44E-06,0.192451,6.33581E-08,6.496E-06,0.105502,6.157928E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.300447,6.57554E-08,1.0112E-05,0.108578,6.08107E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.277703,6.458982E-08,8.556E-06,0.046131,7.012663E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.318475,6.254487E-08,3.5456E-05,0.264374,6.265005E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.222698,6.387398E-08,6.608E-06,0.017954,5.684582E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.219526,6.606682E-08,6.596E-06,0.006295,1.656836E-07,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.21043,5.983347E-08,7.408E-06,0.014957,5.459625E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.396E-06,0.467543,7.023788E-08,1.042E-05,0.034807,5.638021E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.262247,6.696321E-08,7.816E-06,0.02283,5.636736E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.404E-06,0.487029,6.837904E-08,7.14E-06,0.022109,5.131806E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.247761,6.168755E-08,6.628E-06,0.01743,5.822414E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.253971,6.800038E-08,6.624E-06,0.03738,5.418081E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.264354,6.681746E-08,7.06E-06,0.052399,5.704834E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.44E-06,0.198633,6.451197E-08,7.392E-06,0.023215,5.405905E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.297906,6.490642E-08,6.592E-06,0.027608,5.534126E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.310256,7.054625E-08,6.62E-06,0.018046,5.427173E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.388E-06,0.523002,7.962556E-08,6.836E-06,0.027888,5.361575E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.241891,6.587174E-08,7.748E-06,0.029777,8.2343E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.334629,7.1054E-08,6.756E-06,0.016496,5.279062E-08,0.0,0.0,0.0,0.0,0.0,0.0
